cell_id,cell_label,10X_cell_type,tsne_x,tsne_y
afhkmanp-1,9658,Tumor Cells,-42.742332,-154.40741
afiilfep-1,9771,VEGFA+ Tumor Cells,88.87025,-207.18785
afikafea-1,9780,VEGFA+ Tumor Cells,-26.835123,-134.66693
afikbenj-1,9781,VEGFA+ Tumor Cells,-32.149693,-135.46143
afikcilo-1,9785,VEGFA+ Tumor Cells,-30.96908,-137.9234
afilpoei-1,9803,Tumor Cells,121.710724,-121.519554
afipnpgd-1,9831,Proliferative Tumor Cells,-38.32143,-151.82698
afipocde-1,9832,Tumor Cells,-33.35653,-148.9267
afjapjgp-1,9843,Tumor Cells,-8.572512,-147.0576
afjcfgaj-1,9856,Proliferative Tumor Cells,17.65559,-148.58058
afjfnefc-1,9877,Proliferative Tumor Cells,-44.17375,-162.70824
afjjifnn-1,9900,Proliferative Tumor Cells,-27.360268,-148.76837
afjklfcn-1,9912,Tumor Cells,171.2665,-76.21938
afjofcii-1,9946,Tumor Cells,144.01501,-102.34045
afkanffb-1,9965,Proliferative Tumor Cells,-35.829296,-175.57237
afkdcldo-1,9981,Proliferative Tumor Cells,-75.68594,-218.8368
afkebhip-1,9989,Tumor Cells,159.49213,-87.138306
afkihemm-1,10012,Tumor Cells,142.75902,-123.52544
afkjhehn-1,10020,Tumor Cells,145.80331,-115.706375
afkmoloi-1,10044,Proliferative Tumor Cells,139.95284,-134.91011
aflfdbmg-1,10090,Proliferative Tumor Cells,11.254562,-162.78929
afmdhffi-1,10180,Proliferative Tumor Cells,0.11432598,-163.13623
afmeeblj-1,10186,Tumor Cells,146.03938,-119.33863
afmjjdbl-1,10229,Tumor Cells,146.21841,-144.19789
afmjkfml-1,10230,Tumor Cells,138.60106,-210.41333
afmnnbpe-1,10257,Tumor Cells,26.540709,-173.27217
afmnooip-1,10258,Proliferative Tumor Cells,96.78615,-146.5508
afneffom-1,10308,Proliferative Tumor Cells,17.937037,-163.77652
afnjnhog-1,10352,Proliferative Tumor Cells,138.5528,-144.06122
afnmplgp-1,10368,Proliferative Tumor Cells,106.61526,-214.75832
afnnefmc-1,10370,Tumor Cells,87.2962,-112.25108
afoaplhg-1,10389,Proliferative Tumor Cells,-24.739801,-161.53314
afobkbeg-1,10395,Tumor Cells,88.195175,-92.59357
afodfpad-1,10404,Tumor Cells,143.55392,-180.03978
afofddcj-1,10417,Tumor Cells,49.08135,-210.09724
afogikpf-1,10428,Tumor Cells,109.61118,-215.4174
afojjhll-1,10455,Proliferative Tumor Cells,-27.552069,-226.21329
afoknenn-1,10461,Proliferative Tumor Cells,85.93741,-211.84195
afolfdei-1,10466,Tumor Cells,145.26344,-149.61586
afonfbjm-1,10479,Proliferative Tumor Cells,4.2881684,-184.67857
afpdkjmg-1,10518,Tumor Cells,6.4301023,-169.4463
afpgbeoa-1,10531,Proliferative Tumor Cells,88.40329,-199.10834
afphpigb-1,10544,Tumor Cells,179.49521,-145.4392
afpkmcdd-1,10560,Proliferative Tumor Cells,121.20641,-225.05943
afpnjheg-1,10584,VEGFA+ Tumor Cells,127.29525,-59.034817
agabomkf-1,10625,Tumor Cells,4.441336,-172.56522
agajlaap-1,10679,Proliferative Tumor Cells,-6.2330365,-145.0431
agamnnnh-1,10702,Tumor Cells,140.32727,-92.58076
agaoflpp-1,10713,Tumor Cells,20.517422,-188.91267
agaoklge-1,10714,Ciliated Epithelial Cells,173.83504,-88.61298
agbhaojk-1,10772,Tumor Cells,-35.00632,-147.98012
agcdmmal-1,10879,Tumor Cells,171.524,-86.72547
agcepdji-1,10885,Tumor Cells,155.92297,-86.31977
agcfbcca-1,10888,Tumor Cells,32.465023,-47.28237
agcfieam-1,10894,Tumor Cells,137.9072,-124.7596
agchibod-1,10909,Tumor Associated Fibroblasts,60.5376,-13.588776
agcjpnnd-1,10926,Proliferative Tumor Cells,13.185882,-149.07275
agclhpgc-1,10937,Proliferative Tumor Cells,160.5676,-83.1133
agcnjhhk-1,10952,Proliferative Tumor Cells,-73.1431,-226.41745
agdenhcg-1,10995,Proliferative Tumor Cells,-41.75799,-161.7988
agdjglpc-1,11024,Tumor Cells,109.97564,-117.93124
agdngeko-1,11046,Tumor Cells,125.746445,-116.69658
agdoagkd-1,11052,Proliferative Tumor Cells,19.785702,-143.74628
agdpgkhg-1,11066,Tumor Cells,-11.073223,-145.31358
agedbdfd-1,11089,Proliferative Tumor Cells,-12.454144,-162.38942
agefogao-1,11107,Tumor Cells,-16.547,-166.61237
agelenop-1,11137,Tumor Cells,161.2902,-80.46334
agelhdfl-1,11139,Proliferative Tumor Cells,163.70589,-94.31832
agfafldh-1,11168,Proliferative Tumor Cells,-4.6252956,-150.27101
agfbnega-1,11179,Proliferative Tumor Cells,-13.8269615,-177.91156
agfiajpm-1,11213,Ciliated Epithelial Cells,-13.592994,-155.6424
agfiiion-1,11215,Tumor Cells,157.93211,-98.38627
agfoikhf-1,11260,Tumor Cells,167.88701,-88.47591
aggaeoai-1,11272,Tumor Cells,18.380842,-182.93471
aggbiedj-1,11280,Tumor Cells,169.42844,-79.87175
aggbjfia-1,11281,Tumor Cells,143.11493,-120.35957
aggcbknm-1,11284,Tumor Cells,136.7026,-116.238045
aggcgoge-1,11286,Tumor Cells,155.49039,-108.700195
agghogmp-1,11324,Proliferative Tumor Cells,-8.785103,-131.2871
aggokhld-1,11372,Proliferative Tumor Cells,111.42109,-217.10966
aghbgegp-1,11395,Proliferative Tumor Cells,-24.399166,-149.13455
aghfcokc-1,11421,Tumor Cells,83.67691,-200.13194
aghgfeef-1,11431,Proliferative Tumor Cells,3.399685,-177.02673
aghhphdm-1,11447,Proliferative Tumor Cells,-19.660154,-139.88316
aghjjiok-1,11456,Tumor Cells,18.263504,-141.18884
aghlobho-1,11474,Proliferative Tumor Cells,-16.454727,-146.0947
aghoeppg-1,11486,Proliferative Tumor Cells,133.59996,-123.3806
agiccgld-1,11506,Proliferative Tumor Cells,-37.999844,-167.23424
agiedbhb-1,11520,Proliferative Tumor Cells,-0.81591713,-160.4918
agiflffa-1,11529,Proliferative Tumor Cells,-26.528551,-151.22339
agikmphc-1,11571,Proliferative Tumor Cells,70.16492,-214.26595
agjbflem-1,11612,Macrophages,3.2191956,-125.09229
agjddlao-1,11620,Proliferative Tumor Cells,-11.205523,-167.3674
agjmfenj-1,11676,Tumor Cells,102.6711,-75.689
agkfecmj-1,11753,Tumor Cells,146.2768,-105.814285
agkldbfe-1,11786,Proliferative Tumor Cells,16.939402,-174.65364
agknmleg-1,11804,Proliferative Tumor Cells,-23.795563,-167.25435
aglbpnbk-1,11836,Proliferative Tumor Cells,127.747116,-104.74409
aglcngem-1,11839,Proliferative Tumor Cells,151.1157,-54.891815
aglgjgoi-1,11859,Tumor Cells,149.35432,-97.324715
agllkife-1,11914,Proliferative Tumor Cells,152.27751,-120.04498
aglohngp-1,11929,Proliferative Tumor Cells,-10.634266,-160.4871
aglppldh-1,11937,Tumor Cells,164.699,-91.015274
agmbdajn-1,11944,Tumor Cells,106.932014,-130.91673
agmiapfp-1,11989,Tumor Cells,147.25475,-94.501274
agmpjdjk-1,12046,Tumor Cells,131.5143,-119.31661
agnbiepe-1,12060,Proliferative Tumor Cells,131.74014,-121.90415
agngdndp-1,12090,Proliferative Tumor Cells,-10.125826,-162.10257
agnhfnlj-1,12096,Proliferative Tumor Cells,141.29352,-110.488266
agnmmbho-1,12129,Proliferative Tumor Cells,-26.70095,-142.70667
agnnoadn-1,12138,Proliferative Tumor Cells,-47.997604,-159.94086
agoapjnn-1,12149,Macrophages,34.72446,-34.107918
agobahdg-1,12150,Proliferative Tumor Cells,-47.48574,-139.78966
agodkphn-1,12169,Proliferative Tumor Cells,-49.824493,-159.87115
agojcpln-1,12202,Tumor Cells,160.05893,-98.399605
agokeegf-1,12214,Proliferative Tumor Cells,-45.18265,-151.09023
agpgcadi-1,12290,Proliferative Tumor Cells,-4.7820797,-164.3054
agphadia-1,12297,Tumor Cells,-47.117634,-152.72925
agphdkhl-1,12303,Proliferative Tumor Cells,-23.366766,-134.69594
agpidnmc-1,12309,Proliferative Tumor Cells,-48.512814,-156.41826
agpohkmk-1,12354,Proliferative Tumor Cells,-45.958096,-152.9901
ahahobkn-1,12424,Proliferative Tumor Cells,16.254286,-144.45511
ahajbkko-1,12432,Tumor Cells,173.5829,-78.91204
ahajenng-1,12435,Tumor Cells,-20.69784,-147.16591
ahajjcja-1,12440,Proliferative Tumor Cells,-13.552066,-167.68225
ahakfghj-1,12443,Proliferative Tumor Cells,-17.907177,-153.98767
ahameoki-1,12454,Proliferative Tumor Cells,-29.917583,-163.76602
ahaohone-1,12471,Proliferative Tumor Cells,-13.285392,-164.98772
ahbemjnh-1,12513,Tumor Cells,-23.244518,-146.56296
ahbemlai-1,12514,Tumor Cells,-19.50277,-133.36218
ahbkndhf-1,12553,Proliferative Tumor Cells,14.920524,-147.05568
ahbmiapm-1,12564,Tumor Cells,-35.924282,-136.0274
ahbpnofi-1,12593,Proliferative Tumor Cells,5.3834863,-156.06119
ahcbdadc-1,12601,Tumor Cells,-35.16383,-142.41403
ahcdamln-1,12613,Proliferative Tumor Cells,-19.167025,-166.8274
ahceoifj-1,12630,Tumor Cells,141.63171,-117.4602
ahcllhga-1,12676,Tumor Cells,149.41727,-100.79034
ahdamcmh-1,12709,Tumor Cells,159.18254,-90.59758
ahdelbnc-1,12728,Tumor Cells,129.19452,-120.02007
ahdeojja-1,12729,Tumor Cells,-10.79405,-165.06662
ahecmgba-1,12817,Tumor Cells,128.54,-101.99754
ahednigd-1,12823,Tumor Cells,137.78398,-121.59657
ahenkdio-1,12895,Tumor Cells,-50.111935,-144.26965
ahfhlkho-1,12945,Proliferative Tumor Cells,-53.527977,-232.46239
ahfkegbh-1,12965,VEGFA+ Tumor Cells,128.90569,-76.13416
ahflaoej-1,12970,Proliferative Tumor Cells,-54.053535,-158.36327
ahflpnlp-1,12977,Proliferative Tumor Cells,130.70445,-191.84874
ahgakiaj-1,13013,Tumor Cells,59.04931,-19.0756
ahgbakmm-1,13018,Tumor Cells,32.658485,-6.438323
ahgbmhhj-1,13022,Tumor Cells,61.08285,-17.597378
ahggpeok-1,13068,Tumor Cells,37.401566,-88.983
ahgifgan-1,13079,Tumor Cells,76.1334,-17.793327
ahginaek-1,13085,Tumor Cells,162.83675,-71.855965
ahgjojia-1,13091,Proliferative Tumor Cells,-21.962431,-172.16385
ahgphpkc-1,13130,Tumor Cells,-62.813644,-179.32216
ahhbcafk-1,13138,Tumor Cells,5.640211,-133.44107
ahifjjjp-1,13267,Tumor Cells,93.0244,-113.358185
ahihlmhb-1,13277,Tumor Cells,116.977905,-101.70142
ahiikhgi-1,13280,Tumor Cells,90.67815,-69.177704
ahijmmml-1,13287,Tumor Cells,3.960326,-150.29085
ahjagpob-1,13316,Tumor Cells,73.40526,-27.123251
ahjajebo-1,13320,Tumor Cells,66.550705,-60.782757
ahjfbifi-1,13342,Tumor Cells,22.026043,-143.31432
ahjfmhfn-1,13347,Tumor Cells,153.93477,-116.35987
ahjhmdde-1,13363,Tumor Cells,62.451626,-109.40781
ahjonbkh-1,13405,Tumor Cells,-59.68546,-168.22926
ahkgdpmg-1,13460,Tumor Cells,143.41916,-82.24671
ahkgeagi-1,13461,Tumor Cells,121.10545,-91.95984
ahkjffbm-1,13480,Tumor Cells,-47.99573,-170.85995
ahkjoeni-1,13481,Proliferative Tumor Cells,1.9809246,-127.510254
ahkpjoji-1,13510,Unassigned,75.00876,-16.303442
ahlcaome-1,13532,Tumor Cells,-46.853874,-148.93297
ahlclfgh-1,13534,Tumor Cells,79.01059,-65.58104
ahlgpieb-1,13560,Proliferative Tumor Cells,-71.738304,-189.92085
ahljfkmj-1,13578,Tumor Cells,71.11081,-19.962149
ahlnecad-1,13602,Tumor Cells,-32.92064,-161.85136
ahlnokbd-1,13604,Tumor Cells,4.259486,-140.92642
ahlpoook-1,13618,Tumor Cells,-17.005259,-156.6981
ahmbofjj-1,13629,Tumor Cells,85.69002,-118.18329
ahmcjaoh-1,13634,Tumor Cells,114.729614,-115.39353
ahmejlmm-1,13645,Tumor Cells,120.5109,-97.573044
ahmjaolg-1,13682,Tumor Cells,120.521194,-118.21315
ahmldjol-1,13693,Tumor Cells,20.294706,-180.68285
ahnejgag-1,13753,Proliferative Tumor Cells,-28.187693,-165.44943
ahngjpaj-1,13767,Tumor Cells,35.05549,-6.2577977
ahnhkjcb-1,13778,Tumor Cells,-113.757286,16.690952
ahnigkad-1,13782,Tumor Cells,-80.469734,-183.13597
ahnjchhf-1,13786,Tumor Cells,42.79054,-31.367853
ahnlcnig-1,13798,Tumor Cells,-65.52108,-158.27956
ahnobkbm-1,13831,Tumor Cells,58.512733,-15.916154
ahnphfho-1,13834,Tumor Cells,-44.0982,-147.04993
ahnpmgko-1,13837,Tumor Cells,73.74836,-18.588512
ahoaapaf-1,13840,Tumor Cells,-6.140052,-127.99047
ahofecld-1,13870,Tumor Cells,86.89903,-115.13623
ahooijao-1,13930,Tumor Cells,30.02165,-49.88118
ahphcjcc-1,13988,Proliferative Tumor Cells,-14.23369,-132.6666
ahpildop-1,14000,Tumor Cells,-6.038531,-210.76208
ahpmhppp-1,14025,Tumor Cells,159.02214,-77.93109
aiaankgd-1,14042,Tumor Cells,-6.0093226,-148.00914
aiaefohh-1,14076,Tumor Cells,148.3572,-170.30867
aiafacpg-1,14081,Proliferative Tumor Cells,149.04716,-121.05372
aiagcnde-1,14089,Proliferative Tumor Cells,43.755455,-214.7723
aiajmjeg-1,14119,T and NK Cells,30.146532,-30.520727
aiajnchc-1,14121,Tumor Cells,-3.7462585,-129.75627
aiakkdgn-1,14129,Proliferative Tumor Cells,-36.477707,-153.03247
aianhhco-1,14156,Proliferative Tumor Cells,11.326317,-188.57562
aibklfim-1,14227,SOX2-OT+ Tumor Cells,-38.991367,-136.0752
aibphcmh-1,14263,VEGFA+ Tumor Cells,46.00766,-222.87314
aichkebj-1,14329,Tumor Cells,9.16193,-184.91557
aichlppf-1,14330,Tumor Cells,-18.486355,-136.29349
aiclnokf-1,14354,Proliferative Tumor Cells,126.40736,-151.80919
aicmanfb-1,14357,Proliferative Tumor Cells,44.98897,-212.62991
aidedcen-1,14409,Tumor Cells,48.367462,-256.80072
aidpakne-1,14476,Tumor Cells,104.96349,-206.40585
aieadfno-1,14488,Proliferative Tumor Cells,-64.70848,-217.58833
aieembmc-1,14516,Tumor Cells,165.24843,-147.17026
aiefoepp-1,14526,Tumor Cells,28.20937,-234.75511
aieienka-1,14542,Proliferative Tumor Cells,142.12846,-137.03024
aifbhfed-1,14602,Tumor Cells,37.640118,-176.12799
aifffkjm-1,14631,Tumor Cells,167.11226,-80.04768
aifhaafc-1,14641,Tumor Cells,175.51744,-94.24048
aifkngll-1,14668,Tumor Cells,22.95063,-190.5201
aifmklcl-1,14678,Tumor Cells,138.40332,-141.41423
aifmlojj-1,14682,Tumor Cells,78.11188,-19.308712
aifnfmnh-1,14686,Tumor Cells,4.2208085,-135.48099
aifpbikb-1,14700,Tumor Cells,-3.9188383,-156.40663
aigdhbhm-1,14723,Malignant Cells Lining Cyst,46.096104,-32.598583
aigldbhk-1,14775,Tumor Cells,15.311511,-129.62709
aignbmed-1,14796,Macrophages,-102.10504,11.743104
aigogicf-1,14806,Malignant Cells Lining Cyst,63.894592,-12.75024
aihbmjif-1,14832,Tumor Cells,157.13795,-82.14268
aihmajkk-1,14893,Tumor Cells,10.4450035,-182.13478
aihmaplc-1,14894,Tumor Cells,145.64937,-128.2349
aiicegfo-1,14930,Tumor Cells,130.28206,-124.97536
aiiefnlk-1,14948,Tumor Cells,159.5442,-135.12068
aiifjlme-1,14958,VEGFA+ Tumor Cells,156.42346,-71.33967
aiikfhog-1,14989,VEGFA+ Tumor Cells,139.43839,-139.60013
aiimaijc-1,14997,VEGFA+ Tumor Cells,-9.407469,-128.92172
aiimjlaj-1,15005,VEGFA+ Tumor Cells,165.96,-102.75982
aijgcema-1,15065,Tumor Cells,141.8103,-133.33861
aijkjicc-1,15096,Macrophages,30.76806,-27.933605
aijllgel-1,15103,Proliferative Tumor Cells,-30.292885,-174.20099
aijnmabh-1,15126,VEGFA+ Tumor Cells,132.08266,-83.064766
aijpdobm-1,15136,Tumor Cells,116.37824,-124.69511
aikbpopk-1,15153,Tumor Cells,146.67328,-140.5776
aikcdnaa-1,15156,Tumor Cells,129.68527,-106.49911
aikfjolp-1,15173,VEGFA+ Tumor Cells,70.57394,-142.49818
aikjfbop-1,15194,VEGFA+ Tumor Cells,132.83694,-85.29423
aikjheop-1,15195,Tumor Cells,151.99902,-70.619774
aikjkfjh-1,15197,VEGFA+ Tumor Cells,161.66699,-76.582664
aikkgmgc-1,15202,Proliferative Tumor Cells,149.13068,-125.19863
aikmkcoa-1,15218,Proliferative Tumor Cells,85.81305,-225.34932
aikpjmfh-1,15235,Tumor Cells,-4.6601467,-139.30424
ailaoihb-1,15243,Proliferative Tumor Cells,165.19954,-70.82681
ailcanen-1,15256,Tumor Cells,122.75,-106.868095
ailgphhk-1,15283,Proliferative Tumor Cells,23.07364,-141.57858
ailibffn-1,15296,Tumor Cells,-61.43607,-171.57564
ailmccgi-1,15323,Proliferative Tumor Cells,-30.264568,-229.74626
ailofkeh-1,15338,Proliferative Tumor Cells,140.7627,-145.86403
aimbhokh-1,15358,Proliferative Tumor Cells,-45.818424,-226.53061
aimddnmo-1,15373,Macrophages,-59.77741,-156.89069
aimepbip-1,15381,Proliferative Tumor Cells,-36.808586,-220.72603
aimipopg-1,15409,Proliferative Tumor Cells,-73.810074,-215.69414
ainaegfc-1,15463,Tumor Cells,24.854326,-146.47795
ainahpen-1,15466,Proliferative Tumor Cells,-21.863403,-168.51587
aincdadl-1,15475,Tumor Cells,114.15965,-123.40929
aincgeap-1,15477,Proliferative Tumor Cells,-23.682156,-154.21521
aincojnk-1,15483,Proliferative Tumor Cells,6.075912,-186.7823
aindlong-1,15495,Proliferative Tumor Cells,114.62435,-222.4207
aingdakk-1,15513,Tumor Cells,128.1074,-129.33617
aingogfg-1,15518,Tumor Cells,42.621174,-204.19568
ainlokai-1,15550,Tumor Cells,140.48813,-87.17435
aioadcme-1,15571,Tumor Cells,80.59667,-142.5013
aiobghca-1,15581,Tumor Cells,129.23561,-133.7295
aiodocfl-1,15601,Tumor Cells,139.00314,-130.4519
aiofolnd-1,15622,Proliferative Tumor Cells,3.4945831,-163.01201
aioibkdk-1,15640,Proliferative Tumor Cells,132.248,-125.9354
aipdcehc-1,15715,Tumor Cells,10.637511,-201.34952
aipgcbfl-1,15735,VEGFA+ Tumor Cells,173.9966,-97.745834
aipgclbd-1,15736,VEGFA+ Tumor Cells,88.34749,-231.80675
aipilomf-1,15755,Proliferative Tumor Cells,8.556404,-228.25034
aippgcak-1,15801,Tumor Cells,-8.502826,-250.14632
ajafkmlh-1,15844,Proliferative Tumor Cells,115.772964,-209.29613
ajamlimn-1,15885,Proliferative Tumor Cells,81.368195,-137.37099
ajaobhac-1,15896,Tumor Cells,133.79997,-153.04553
ajbbpidk-1,15925,Tumor Cells,146.33443,-175.85945
ajbikidg-1,15970,Tumor Cells,76.72402,-64.05858
ajcdknnf-1,16041,Tumor Cells,94.28545,-118.4519
ajckmjdd-1,16091,Tumor Cells,79.38631,-90.03488
ajdhfkpn-1,16176,Tumor Cells,96.27283,-99.27558
ajdjnbog-1,16197,Tumor Cells,59.474182,-58.69615
ajdlllia-1,16213,Tumor Cells,60.580894,-60.124752
ajdmkcmd-1,16220,Tumor Cells,112.90469,-66.19693
ajeacphj-1,16243,Tumor Cells,51.44264,-108.658516
ajedldle-1,16267,Tumor Cells,-11.702216,-170.32385
ajegdleo-1,16286,Tumor Cells,69.58026,-62.100216
ajejobok-1,16313,Tumor Cells,44.274548,-45.623894
ajeolbpk-1,16344,Tumor Cells,66.96686,-91.76783
ajepcpfm-1,16349,Tumor Cells,55.35737,-94.52231
ajepmjap-1,16353,Tumor Cells,152.46957,-67.44334
ajfaobob-1,16361,Tumor Cells,72.65264,-111.80662
ajfbjdbh-1,16367,Tumor Cells,122.9107,-64.86538
ajfchffb-1,16372,Proliferative Tumor Cells,-18.08978,-169.79918
ajfhcjgm-1,16414,Tumor Cells,93.31351,-142.76991
ajfkfajp-1,16431,Proliferative Tumor Cells,11.590483,-165.55269
ajfkpcbg-1,16440,Proliferative Tumor Cells,124.967155,-125.04074
ajfoehid-1,16466,Proliferative Tumor Cells,-14.861821,-162.98038
ajgbhnfb-1,16487,Macrophages,-101.13018,10.595016
ajgdliin-1,16505,Tumor Cells,27.934406,-125.2955
ajgecmjh-1,16507,Tumor Cells,15.258489,-141.83632
ajgnmgoo-1,16570,Proliferative Tumor Cells,75.31076,-130.9282
ajgpdbla-1,16584,Tumor Cells,143.47766,-151.93472
ajgpkjlc-1,16588,Proliferative Tumor Cells,6.6708107,-124.3897
ajhbncla-1,16600,Tumor Cells,-34.386135,-168.95668
ajhgodma-1,16629,Tumor Cells,171.23302,-155.84262
ajhjhpgn-1,16656,Tumor Cells,71.58555,-117.35072
ajhjjcil-1,16657,Proliferative Tumor Cells,-114.52745,-148.46465
ajhjmhcm-1,16661,Proliferative Tumor Cells,-40.884655,-224.61514
ajhnbfdn-1,16681,Tumor Cells,94.20617,-153.24944
ajhoodmc-1,16699,Proliferative Tumor Cells,132.33652,-132.28145
ajijhoah-1,16779,Proliferative Tumor Cells,-23.187195,-242.11583
ajjahbgj-1,16826,Proliferative Tumor Cells,-5.8099,-171.4497
ajjcjmih-1,16839,Tumor Cells,109.42151,-35.95298
ajjcpdfo-1,16844,Tumor Cells,137.90321,-128.50679
ajjdlgae-1,16847,Tumor Cells,136.50504,-127.400215
ajjeldnk-1,16857,Proliferative Tumor Cells,145.28241,-207.04361
ajjgciek-1,16866,Proliferative Tumor Cells,-52.61274,-104.00319
ajjnbpne-1,16904,Proliferative Tumor Cells,-44.857704,-228.3374
ajjnfjlp-1,16909,Proliferative Tumor Cells,48.687847,-222.26584
ajjoagbi-1,16915,Tumor Cells,3.8452187,-223.71889
ajjoccoi-1,16916,Tumor Cells,107.75206,-60.79298
ajkaeknj-1,16934,Proliferative Tumor Cells,21.556288,-196.75952
ajkbfoon-1,16939,Proliferative Tumor Cells,2.1742697,-168.20238
ajkdjhin-1,16955,Proliferative Tumor Cells,-16.705189,-232.62277
ajkenoib-1,16964,Proliferative Tumor Cells,23.196512,-138.70888
ajkhhbjc-1,16987,Proliferative Tumor Cells,6.612581,-152.10147
ajkinolj-1,16995,Tumor Cells,-10.476801,-211.04366
ajkjcikp-1,16997,Proliferative Tumor Cells,5.622374,-163.47815
ajknijng-1,17021,Tumor Cells,164.1175,-81.60942
ajlgipkg-1,17090,Proliferative Tumor Cells,88.17112,-175.83588
ajljfgpl-1,17109,Ciliated Epithelial Cells,6.7425523,-145.2539
ajljkfnh-1,17113,Ciliated Epithelial Cells,-3.5317042,-166.32516
ajlldmll-1,17128,Tumor Cells,171.53651,-130.64072
ajllfaip-1,17130,Tumor Cells,143.95259,-116.20236
ajlnoemk-1,17148,Tumor Cells,51.288223,-36.825584
ajlpomfj-1,17159,Tumor Cells,146.82375,-87.62428
ajmbmkak-1,17169,Tumor Cells,35.359093,-65.18411
ajmcefjk-1,17170,Tumor Cells,16.359024,-118.98849
ajmlckjg-1,17210,Tumor Cells,14.261271,-175.2613
ajmofmdo-1,17235,Tumor Cells,84.31343,-56.299137
ajmpioei-1,17245,Tumor Cells,-36.758446,-207.9995
ajnblkbb-1,17268,Tumor Cells,58.311283,-115.46712
ajnokbej-1,17356,Tumor Cells,60.924217,-113.76872
ajoaebnh-1,17366,Proliferative Tumor Cells,41.604153,-222.24222
ajolmdjh-1,17444,Tumor Cells,-64.477806,-229.97955
ajpemhme-1,17499,Tumor Cells,80.7245,-171.46176
ajpgjjoe-1,17510,Proliferative Tumor Cells,92.65741,-187.0729
ajpjikge-1,17535,Tumor Cells,33.6761,-171.00334
ajpohelm-1,17561,Macrophages,-101.70249,2.6189077
akacllge-1,17587,Proliferative Tumor Cells,123.34747,-142.99983
akadjjej-1,17596,Tumor Cells,-3.2832816,-199.36752
akahnbhi-1,17621,Proliferative Tumor Cells,-58.608665,-240.29535
akakdjbn-1,17638,Tumor Cells,71.117256,-149.93576
akakmemi-1,17644,Proliferative Tumor Cells,149.175,-141.9479
akbfljlo-1,17715,Tumor Cells,30.04936,-58.65045
akbgcfhp-1,17717,Tumor Cells,34.17921,-25.92112
akbhfnoa-1,17727,Tumor Cells,97.31813,-44.04585
akbkcmjj-1,17751,Tumor Cells,-8.448351,-264.70847
akbmoeff-1,17765,Tumor Cells,69.83748,-56.8226
akbpgkkc-1,17781,Tumor Cells,76.392,-26.64056
akchbeog-1,17840,Tumor Cells,62.597622,-111.921394
akclephk-1,17865,Tumor Cells,60.334976,-20.427164
akcoijkj-1,17883,Tumor Cells,163.47057,-170.08136
akcommlf-1,17887,Tumor Cells,-34.955673,-208.92708
akdckmbg-1,17903,Tumor Cells,-14.505536,-189.88043
akdkfmap-1,17960,Tumor Cells,90.51437,-118.59562
akdkhnnf-1,17961,Tumor Cells,6.6949,-188.80821
akeegmmj-1,18024,Tumor Cells,169.79211,-133.08644
akekpeeo-1,18077,Tumor Cells,29.80754,-253.75758
akfaoijc-1,18109,Tumor Cells,89.47981,-134.16116
akfkflhb-1,18184,Proliferative Tumor Cells,36.62791,-165.6618
akflicgd-1,18191,Tumor Cells,156.86076,-136.65335
akfndnmi-1,18205,Tumor Cells,88.49168,-147.65797
akgbkkbo-1,18225,Tumor Cells,109.504715,-115.699974
akgggnak-1,18262,Tumor Cells,31.723267,-175.63298
akghbgei-1,18268,Tumor Cells,-4.693882,-177.08607
akgipiog-1,18277,Tumor Cells,108.01368,-32.213215
akglaedj-1,18295,Tumor Cells,143.24008,-148.37312
akhgakbk-1,18370,Tumor Cells,156.69739,-133.6279
akhpjcan-1,18449,Tumor Cells,-21.678162,-143.87349
akicpenf-1,18470,Tumor Cells,-25.92963,-146.92543
akikhcob-1,18526,Tumor Cells,39.90423,-88.55867
akilgoon-1,18535,Tumor Cells,116.23371,-117.201294
akilnkbo-1,18539,Tumor Cells,-60.168056,-38.138016
akiopfkg-1,18557,Tumor Cells,117.54764,-115.47199
akipbbml-1,18558,Tumor Cells,43.418636,-36.83883
akjdgdnc-1,18593,Tumor Associated Fibroblasts,87.33399,-14.37333
akjmknpg-1,18660,Tumor Cells,13.924257,-119.88919
akkacbpa-1,18682,Tumor Cells,91.869804,-123.72091
akkbieef-1,18690,Tumor Cells,187.51674,-97.68083
akkclcje-1,18701,Tumor Cells,135.02788,-84.003265
akkgbbnf-1,18728,Tumor Cells,94.23404,-115.596924
